event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
HTI3881,"10 February 2023",2023,1,"Political violence","Violence against civilians",Attack,"Vitelhomme Gang",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Le Nouvelliste",National,"On 10 February 2023, in Port-au-Prince - Petionville, Ouest, Vitelhomme gang members broke into a company for water distribution and shot and killed four employees and a passenger in the Diegue neighbourhood. Motivation of the attack is to instill fear among residents and to take control over the area. 5 fatalities.",5,,1676917355
HTI3882,"10 February 2023",2023,1,"Political violence","Violence against civilians",Attack,"Vitelhomme Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"CARDH: Center for Analysis and Research in Human Rights; Le Nouvelliste",National,"On 10 February 2023, in Port-au-Prince - Petionville, Ouest, Vitelhomme gang members shot and killed 13 individuals in the Malik neighbourhood. Motivation of the attack is to instill fear among residents and to take control over the area. Also in Petionville, suspected Vitelhomme gang members shot and killed four individuals and injured several in Freres neighbourhood. Motivation unknown. As of the beginning of February, Vitelhomme gangsters attacked residential areas of Dieuge, Metivier, Girardo, and Fort Jacques, chasing, kidnapping and killing an unknown number of civilians. Thousands of residents fled these areas. At least 17 fatalities.",17,,1686584694
HTI3890,"09 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Loop News Haiti",National,"On 9 February 2023, in Port-au-Prince - Petionville, Ouest, unidentified armed men abducted the Vice-President of Marketing and Public Relations of the Unibank at his home on Route de Freres street. There is no further information on the perpetrators and circumstances of the abduction, but recent reports suggest that gangs are likely behind abductions like this. The victim was released after eleven days.",0,,1677516813
HTI3850,"08 February 2023",2023,2,"Strategic developments","Strategic developments","Looting/property destruction","Bwa Kale Gang",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,,332,Caribbean,Haiti,Artibonite,Gonaives,Gonaives,Gonaives,19.4475,-72.689,1,"Le Nouvelliste",National,"Looting: Around 8 February 2023 (as reported), in Gonaives, Artibonite, Bwa Kale gang members broke into houses and looted businesses in some neighbourhoods of the city.",0,,1676318762
HTI3857,"08 February 2023",2023,1,"Strategic developments","Strategic developments","Looting/property destruction","Unidentified Communal Militia (Haiti)",,4,"Baz Gran Grif de Savien Gang",,3,34,,332,Caribbean,Haiti,Artibonite,"Saint Marc",Verrettes,Verrettes,19.0508,-72.4674,1,"Alterpresse; Le Nouvelliste; Rezo Nodwes",National,"Looting: On 8 February 2023, in Verrettes, Artibonite, a vigilance group of young people controlling the entry and exit of strangers from their town seized a bag full of weapons and ammunition after three gang members traveling on motorcycles refused to obey their 'routine check' procedure. The suspected gang members fled, abandoning the piece of luggage filled with ammunition. A couple of hours later, members of the Baz Gran Grif de Savien Gang attacked the young people in the area (coded separately).",0,,1676318762
HTI3877,"08 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Labor Group (Haiti)",6,,,0,60,,332,Caribbean,Haiti,Nord-Est,"Trou Du Nord",Caracol,Caracol,19.6939,-72.0179,1,"Le Nouvelliste",National,"On 8 February 2023, in Caracol, Nord-Est, workers of factories held a demonstration against the dismissal of 3,500 workers which was announced on 31 January and called for compensation. Demonstrators closed modules of the company, although there were no specific reports of destructive behaviour. The demonstration happened when the company wanted to resume operations on 13 February.",0,"crowd size=no report",1676917355
HTI3836,"08 February 2023",2023,1,"Political violence",Battles,"Armed clash","Baz Gran Grif de Savien Gang",,3,"Unidentified Communal Militia (Haiti)",,4,34,,332,Caribbean,Haiti,Artibonite,"Saint Marc",Verrettes,Verrettes,19.0508,-72.4674,2,"Alterpresse; Haiti Libre; Le Nouvelliste; Rezo Nodwes",National,"On 8 February 2023, near Verrettes, Artibonite, members of the Baz Gran Grif de Savien Gang shot and killed at least eight young people and injured around ten others in the Desjardins neighborhood. The young people were part of a vigilance group controlling the entry and exit of strangers from their town who had seized a bag full of weapons and ammunition a couple of hours earlier (coded separately). Gang members also abducted at least 18 people during the attack. The whereabouts of the victims are unknown. Other sources reported similar attacks in the Deschapelles neighborhood. Around 50 houses were looted and thousands of residents fled to take refuge in surrounding areas. At least 8 fatalities, around 10 injured.",8,,1677516813
HTI3835,"07 February 2023",2023,1,"Political violence","Violence against civilians",Attack,"Baz Gran Grif de Savien Gang",,3,"Civilians (Haiti)","Students (Haiti); Christian Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,"Saint Marc",Verrettes,Liancourt,19.1263,-72.5409,1,"Le Nouvelliste; Loop News Haiti",National,"On 7 February 2023, in Liancourt, Artibonite, members of the Baz Gran Grif de Savien Gang shot and killed two people, a student and a Christian pastor, and injured several others. The student was in a classroom at the time of the attack, while the pastor was walking in his own garden. The attack occurred while the gang members attempted to steal a fuel truck. 2 fatalities, several injured.",2,,1676318762
HTI3854,"07 February 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Former Government of Haiti (2017-); Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets","Bon Repos",18.6257,-72.2709,1,"Haiti Standard; Le Nouvelliste; Rezo Nodwes",National,"On 7 February 2023, in Bon Repos, Ouest, seven unidentified gang members on motorbikes shot at the car of the former Minister of Planning and External Cooperation who is also former President of the Senate and injured him and his driver in the Canaan neighbourhood. Motivation and perpetrators of the attack are unknown. 2 injured.",0,,1676318762
HTI3855,"07 February 2023",2023,2,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,Kenscoff,"Port-au-Prince - Kenscoff",18.4495,-72.2866,1,"Le Nouvelliste",National,"Around 7 February 2023 (as reported), in Port-au-Prince - Kenscoff, Ouest, gang members shot and killed at least one person in unspecified circumstances. Gunfire was heard in the area of Fermathe and Kenscoff. The motivation and perpetrators of the attack are unknown. At least 1 fatality.",1,,1676318762
HTI3856,"07 February 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Women (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Haiti Standard",National,"On 7 February 2023, in Port-au-Prince - Petionville, Ouest, armed individuals on motorbikes shot and killed a woman and injured several people in a drive-by attack at the base called 'One Blood' in the Peguy-ville neighbourhood. Motivation and perpetrators of the attack are unknown. 1 fatality, several injured.",1,,1676318762
HTI3849,"07 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Gang (Haiti)",,3,"Civilians (Cameroon)","Catholic Christian Group (Cameroon)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Archaie,Cabaret,Casale,18.7973,-72.3868,2,"GardaWorld; Jamaica Observer",Other-International,"On 7 February 2023, near Casale, Ouest, unidentified armed individuals abducted a Cameroonian Catholic priest on his way to Casale. The perpetrators demanded ransom. There is no further information on the perpetrators and circumstances of the abduction, but recent reports suggest that gangs are likely behind abductions like this. The whereabouts of the victim are unknown.",0,,1676917355
HTI3839,"07 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Kokorat San Ras Gang",,3,"Civilians (Haiti)","OPL: Struggling People's Organization",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,Gonaives,L'Estere,L'Estere,19.3031,-72.6097,2,"Alterpresse; Haiti Standard; Le Nouvelliste; Rezo Nodwes",National,"On 7 February 2023, in the commune of L'Estere, Artibonite, Kokorat San Ras gang member abducted several people, including the former candidate for deputy of the Struggling People's Organization party who was on his way home in the Croix-Perisse communal section. The perpetrators demanded a high ransom. The victims were released on 8 February after the ransom was paid.",0,,1693853088
HTI3844,"06 February 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Canaan Gang",,3,13,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets","Bon Repos",18.6257,-72.2709,1,"Le Nouvelliste; Rezo Nodwes",National,"On 6 February 2023, in Bon Repos, Ouest, police forces shot and killed a member of the Canaan gang during a clash. 1 fatality.",1,,1676318762
HTI3846,"06 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Health Workers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,Kenscoff,"Port-au-Prince - Kenscoff",18.4495,-72.2866,1,"Le Nouvelliste",National,"On 6 February 2023, in Port-au-Prince - Kenscoff, Ouest, unidentified armed individuals abducted a doctor. There is no information on the perpetrators and circumstances of the abduction, but the latest reports suggest that most abductions are gang-related. The whereabouts of the victim are unknown.",0,,1676318762
HTI3847,"06 February 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Vitelhomme Gang",,3,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,Alterpresse,National,"On 6 February 2023, in Port-au-Prince - Petionville, Ouest, for the second consecutive day, police forces continued an operation against the Vitelhomme Gang in the neighbourhoods of Belvil, Pernier, and Freres as part of the Tornade I Operation. Gunfire was reported during the day. No further details were reported. Casualties unknown.",0,,1676318762
HTI3848,"06 February 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Vitelhomme Gang",,3,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,Alterpresse,National,"On 6 February 2023, in Port-au-Prince - Tabarre, Ouest, police forces conducted an operation against the Vitelhomme Gang in the Torcel neighbourhood as part of the Tornade I Operation. Gunfire was reported during the day. No further details were reported. Casualties unknown.",0,,1676318762
HTI3851,"06 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Students (Haiti)",6,,,0,60,,332,Caribbean,Haiti,Artibonite,"Saint Marc","Saint Marc",Saint-Marc,19.1082,-72.6938,1,"Le Nouvelliste",National,"On 6 February 2023, in Saint-Marc, Artibonite, thousands of students from several universities and Secondary schools held a demonstration to show solidarity with the national police after several police officers were killed in Liancourt on 25 January (coded separately). They blocked National Road Number 1 and the main streets of the city.",0,"crowd size=thousands",1676318762
HTI3852,"06 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Students (Haiti)",6,,,0,60,,332,Caribbean,Haiti,Artibonite,"Saint Marc","Saint Marc",Saint-Marc,19.1082,-72.6938,1,"Le Nouvelliste",National,"On 6 February 2023, in Saint-Marc, Artibonite, students of the Public University of Lower Artibonite held a demonstration to demand the release of a rector that was abducted the same day in Croix-des-Bouquets (coded separately). They erected barricades on National Road Number 1 at the entrance to Colmini.",0,"crowd size=no report",1676318762
HTI3853,"06 February 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Alterpresse; Le Nouvelliste",National,"On 6 February 2023, in Port-au-Prince - Petionville, Ouest, gang members shot and killed a man and looted several houses of residents in the Fort Jacques neighbourhood. Gunfire was heard in the area. The attack occurred after police forces conducted an operation against gangs. Motivation and perpetrators of the attack are unknown. 1 fatality.",1,,1676318762
HTI3845,"06 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets",Croix-des-Bouquets,18.5768,-72.2263,1,"Le Nouvelliste",National,"On 6 February 2023, in Croix-des-Bouquets, Ouest, unidentified armed individuals abducted a rector, his daughter, and an employee of the Public University of Lower near Canaan neighbourhood. They were abducted from a bus, other passengers on the bus were released. There is no further information on the perpetrators and circumstances of the abduction, but recent reports suggest that gangs are likely behind abductions like this. The victims were released on 7 February.",0,,1679945364
HTI3837,"05 February 2023",2023,2,"Political violence","Violence against civilians","Abduction/forced disappearance","Baz Gran Grif de Savien Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,"Saint Marc",Verrettes,Liancourt,19.1263,-72.5409,1,"Le Nouvelliste",National,"Around 5 February 2023 (as reported), in Liancourt, Artibonite, members of the Baz Gran Grif de Savien Gang kidnapped two buses with about forty passengers in hostage. The motivation of the abduction and the whereabouts of the victims are unknown.",0,,1676318762
HTI3841,"05 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets",Croix-des-Bouquets,18.5768,-72.2263,1,"Le Nouvelliste",National,"On 5 February 2023, in Croix-des-Bouquets, Ouest, unidentified armed men on motorcycles abducted around fifteen individuals. There is no information on the perpetrators and circumstances of the abduction, but the latest reports suggest that most abductions are gang-related. The whereabouts of the victim are unknown.",0,,1676318762
HTI3842,"05 February 2023",2023,1,"Strategic developments","Strategic developments","Change to group/activity","Military Forces of Canada (2015-)",,8,,,0,80,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,2,"Le Nouvelliste; Rezo Nodwes",National,"Movement of forces: On 5 February 2023, near Port-au-Prince, Ouest, military forces of Canada deployed a Royal Canadian Air Force patrol aircraft in the region over Haiti to demonstrate Canada's commitment to the Haitian people and to support Canada's efforts to disrupt gang activity. It provided intelligence and surveillance until 7 February when it returned to its base.",0,,1676318762
HTI3843,"05 February 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Vitelhomme Gang",,3,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Le Nouvelliste",National,"On 5 February 2023, in Port-au-Prince - Tabarre, Ouest, police forces conducted an operation against the Vitelhomme Gang in the Torcel neighbourhood as part of the Tornade I Operation. Heavy gunfire was reported during the day. No further details were reported. Casualties unknown.",0,,1676318762
HTI3859,"04 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Vitelhomme Gang",,3,"Civilians (Haiti)","Government of Haiti (2017-)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 4 February 2023, in Port-au-Prince - Petionville, Ouest, the leader of the Vitelhomme Gang abducted the Director General of the National Equipment Center in front of his home in the Doco neighbourhood. The victim was released for ransom on 11 February.",0,,1676917355
HTI3838,"04 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Kokorat San Ras Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,"Gros Morne","Gros Morne",Gros-Morne,19.6708,-72.6781,2,"Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 4 February 2023, near Gros-Morne, Artibonite, members of the Kokorat San Ras Gang abducted dozens of occupants of several buses belonging to the Patrick Coach Line Society and vehicles and demanded ransom on National Road Number 5, in the Ti Bwadom neighbourhood. More than a dozen kidnapped people were released on 5 and 6 February.",0,,1693853088
HTI3826,"03 February 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Haiti Standard; Rezo Nodwes",National,"On 3 February 2023, in Port-au-Prince, Ouest, unidentified gang members shot and killed at least five individuals and injured several others at the Salomon market. Motivations and perpetrators of the attack are unknown but according to witnesses, the attack was in retaliation for a killing of a member of the gang a week earlier (coded separately). At least 5 fatalities, several injured.",5,,1676318762
HTI3889,"03 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ti Makak Gang",,3,"Civilians (Haiti)","Journalists (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Loop News Haiti; Rezo Nodwes",National,"On 3 February 2023, in Port-au-Prince - Petionville, Ouest, Ti Makak gang members abducted the former presenter of Radio Vision 2000 an two of his relatives. The kidnappers demanded a large sum of money for the journalist's release. The victims were released on 17 February after an unspecified ransom was paid.",0,,1677516813
HTI3815,"02 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Former Government of Haiti (2017-); PPD: Platfom Pitit Desalin",6,,,0,60,,332,Caribbean,Haiti,Nord,"Cap Haitien","Cap Haitien",Cap-Haitien,19.7594,-72.1982,1,"Le Nouvelliste; Rezo Nodwes",National,"On 2 February 2023, in Cap-Haitien, Nord, thousands of residents joined by a former Senator and leader of Platform Pitit Desalin held a demonstration to demand the resignation of Prime Minister Ariel Henry, the dismantling of gangs, the reduction of prices of basic necessities and better security. They denounced the interference of the international community in the internal affairs of Haiti. Demonstrators marched from the Samaria crossroads through the city.",0,"crowd size=thousands",1675716694
HTI3819,"02 February 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Canaan Gang","Rosemberg Gang",3,13,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets","Bon Repos",18.6257,-72.2709,1,"Le Nouvelliste; Rezo Nodwes",National,"On 2 February 2023, in Bon Repos, Ouest, police forces shot and killed two members of the Canaan gang and the Rosemberg gang in the Shapiny area. 2 fatalities.",2,,1675716694
HTI3825,"02 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Teachers (Haiti)",6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Haiti Standard",National,"On 2 February 2023, in Port-au-Prince, Ouest, 500 new teachers held a sit-in in front of the Ministry of Economy and Finance to demand their salaries after one year of work and criticized the Minister of Education and Vocational Training for not providing quality education.",0,"crowd size=500",1675716694
HTI3809,"02 February 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Labor Group (Haiti)",5,,,0,50,,332,Caribbean,Haiti,Nord-Est,"Trou Du Nord",Caracol,Caracol,19.6939,-72.0179,1,"Le Nouvelliste",National,"On 2 February 2023, in Caracol, Nord-Est, workers of factories held a demonstration against the dismissal of 3,500 workers which was announced on 31 January. Demonstrators broke the windows of several modules. The company suspended its activities until 22 February following the demonstration and then resumed them on 10 February.",0,"crowd size=no report",1676318762
HTI3894,"02 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Women (Haiti); Health Workers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,Alterpresse,National,"On 2 February 2023, in Port-au-Prince - Petionville, Ouest, unidentified gang members abducted a female doctor on Route de Freres street. The whereabouts of the victim are unknown.",0,,1677516813
HTI3840,"01 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,Gonaives,L'Estere,L'Estere,19.3031,-72.6097,1,"Le Nouvelliste",National,"On 1 February 2023, in L'Estere, Artibonite, unidentified armed individuals abducted a person after firing gunshots. There is no information on the perpetrators and circumstances of the abduction, but the latest reports suggest that most abductions are gang-related. The whereabouts of the victim are unknown.",0,,1676318762
HTI4259,"01 February 2023",2023,2,"Political violence","Violence against civilians",Attack,"Vitelhomme Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,Kenscoff,"Port-au-Prince - Kenscoff",18.4495,-72.2866,1,"CARDH: Center for Analysis and Research in Human Rights",National,"Around 1 February 2023 (as reported), in Port-au-Prince - Kenscoff, Ouest, Vitelhomme gangsters attacked residential areas, chasing, kidnapping, and killing an unknown number of civilians. Thousands of residents fled the attacked areas. Unknown number of fatalities coded as 3.",3,,1686584694
HTI3813,"31 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Police Forces of Haiti (2017-); Students (Haiti)",5,,,0,50,,332,Caribbean,Haiti,Artibonite,Gonaives,Gonaives,Gonaives,19.4475,-72.689,1,"Le Nouvelliste; Rezo Nodwes",National,"On 31 January 2023, in Gonaives, Artibonite, residents and police officers held a demonstration against the National Police and demanded sanctions for those responsible for the killing of police officers in Liancourt on 25 January (coded separately). Demonstrators, including students of the Fabre Nicolas Geffrard high school, demanded the support of students to the demonstrations and set fire to the La Ronde school. According to a local version, three students were injured by gunfire during the demonstration. According to the Directorate of Education in Artibonite, only one student was injured. Other reports stated that several individuals were injured (unspecified). At least 1 injured.",0,"crowd size=no report",1675716694
HTI3824,"31 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Police Forces of Haiti (2017-); Students (Haiti)",6,,,0,60,,332,Caribbean,Haiti,Artibonite,"Saint Marc","Saint Marc",Saint-Marc,19.1082,-72.6938,1,"Le Nouvelliste; Rezo Nodwes",National,"On 31 January 2023, in Saint-Marc, Artibonite, residents and police officers held a demonstration against the National Police and demanded sanctions for those responsible for the killing of police officers in Liancourt on 25 January (coded separately). Several hundred students from the Notre-Dame de Fleurenceau Presbyterian College held a solidarity march to support police officers.",0,"crowd size=no report",1675716694
HTI3827,"31 January 2023",2023,2,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Nord,"Cap Haitien","Cap Haitien",Cap-Haitien,19.7594,-72.1982,1,Alterpresse,National,"Around 31 January 2023 (as reported), in Cap-Haitien, Nord, several residents held a demonstration in solidarity to police officers that have been killed in clashes.",0,"crowd size=several",1675716694
HTI3828,"31 January 2023",2023,2,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Nord-Est,"Fort Liberte","Fort Liberte",Fort-Liberte,19.6637,-71.8367,1,Alterpresse,National,"Around 31 January 2023 (as reported), in Fort-Liberte, Nord-Est, several residents held a demonstration in solidarity to police officers that have been killed in clashes.",0,"crowd size=several",1675716694
HTI3829,"31 January 2023",2023,2,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Ouest,Leogane,Leogane,Leogane,18.5111,-72.6334,1,Alterpresse,National,"Around 31 January 2023 (as reported), in Leogane, Ouest, several residents held a demonstration in solidarity to police officers that have been killed in clashes.",0,"crowd size=several",1675716694
HTI3830,"31 January 2023",2023,2,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Sud,Cayes,"Les Cayes","Les Cayes",18.1933,-73.746,1,Alterpresse,National,"Around 31 January 2023 (as reported), in Les Cayes, Sud, several residents held a demonstration in solidarity to police officers that have been killed in clashes.",0,"crowd size=several",1675716694
HTI3831,"31 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,Alterpresse,National,"On 31 January 2023, in Port-au-Prince - Petionville, Ouest, demonstrators blocked roads close to the police station to denounce the killing of three police officers on 20 January in Petionville (coded separately).",0,"crowd size=no report",1675716694
HTI3821,"30 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Police Forces of Haiti (2017-)",6,,,0,60,,332,Caribbean,Haiti,Artibonite,Gonaives,Gonaives,Gonaives,19.4475,-72.689,1,"Le Nouvelliste; Rezo Nodwes",National,"On 30 January 2023, in Gonaives, Artibonite, a dozen police officers, and residents marched from the police station to the neighbourhood Villa Florvile to decry poor working conditions and to call for an investigation of the killing of police officers on 25 January in Liancourt (coded separately). They also demanded the arrest of executives of the departmental management whom they hold accountable for the death of the police officers.",0,"crowd size=a dozen",1675716694
HTI3822,"30 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Police Forces of Haiti (2017-)",6,,,0,60,,332,Caribbean,Haiti,Grande-Anse,Jeremie,Jeremie,Jeremie,18.65,-74.1167,1,"Le Nouvelliste",National,"On 30 January 2023, in Jeremie, Grande-Anse, hundreds of police officers marched through the city to demand better equipment and to pay tribute to the police officers that were killed by gangs on 25 January in Liancourt (coded separately).",0,"crowd size=hundreds",1675716694
HTI3823,"30 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Police Forces of Haiti (2017-)",6,,,0,60,,332,Caribbean,Haiti,Artibonite,"Saint Marc","Saint Marc",Saint-Marc,19.1082,-72.6938,1,"Le Nouvelliste; Loop News Haiti",National,"On 30 January 2023, in Saint-Marc, Artibonite, residents and police officers held a demonstration to call for better means to fight gangs in the Artibonite department and to denounce the killing of police officers by gangs on 25 January in Liancourt (coded separately).",0,"crowd size=no report",1675716694
HTI3866,"30 January 2023",2023,2,"Strategic developments","Strategic developments","Looting/property destruction","Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Catholic Christian Group (Haiti)",7,37,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets",Croix-des-Bouquets,18.5768,-72.2263,1,"Le Nouvelliste; Rezo Nodwes",National,"Looting: Around 30 January 2023 (week of), in Croix-des-Bouquets, Ouest, unidentified gang members seized the property of the catholic religious order Daughters of Mary in the Latramble community. The nuns had relocated before the looting.",0,,1676917355
HTI3810,"29 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Police Forces of Haiti (2017-)",5,,,0,50,,332,Caribbean,Haiti,Nord,"Cap Haitien","Cap Haitien",Cap-Haitien,19.7594,-72.1982,1,"Le Nouvelliste; Rezo Nodwes",National,"On 29 January 2023, in Cap-Haitien, Nord, several police officers, and residents held a demonstration to accuse the government and High Commissioner of the police of protecting criminal gangs, to demand the closure of the police delegation of the North, and to threaten that they will not ensure the security of the carnival festivities if the situation of the police remains unchanged. Demonstrators started at Barriere Bouteille, where gunshots were heard, and marched through the streets to the central police station. Demonstrators set tires on fire.",0,"crowd size=several",1675716694
HTI3811,"29 January 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)","Police Forces of Haiti (2017-)",5,"Police Forces of Haiti (2017-)",,1,15,,332,Caribbean,Haiti,Artibonite,Gonaives,Gonaives,Gonaives,19.4475,-72.689,1,"Le Nouvelliste",National,"On 29 January 2023, in Gonaives, Artibonite, police officers took a pickup truck from the departmental direction of the National Police from the courtyard of the police station as a demonstration that they did not agree that the senior management had new cars while police officers work with vehicles in poor conditions. Local reports described police seizing the vehicle violently but did not detail any circumstances or methods.",0,"crowd size=no report",1675716694
